Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2009-10,22,MIL,NBA,PF,7,157,19.9,0.587,0.28,0.36,16.1,23.4,19.8,3.5,1.8,0.5,14.7,20.6,NA,0.3,0.2,0.5,0.164,NA,2.1,0,2.1,0.2
2012-13,25,MIL,NBA,PF,4,117,15.9,0.491,0.217,0.043,9.9,21.2,15.2,11.5,2.3,0.8,11.3,21.3,NA,0,0.1,0.1,0.037,NA,1.1,-0.5,0.5,0.1
2014-15,27,MIL,NBA,PF,6,142,8,0.398,0.377,0.164,4.1,13.9,8.6,3.9,1.8,1.9,7.1,22.3,NA,-0.3,0.1,-0.1,-0.046,NA,-2.9,-1.4,-4.3,-0.1
2016-17,29,ATL,NBA,PF,6,90,9.3,0.445,0.217,0.391,17.4,21.3,19.3,3.2,0.5,0,15.6,15,NA,0,0.1,0.1,0.049,NA,-2.7,-1.8,-4.5,-0.1
2017-18,30,PHI,NBA,PF,10,233,14.4,0.499,0.369,0.25,11.8,23.3,17.4,8.7,1.5,1.6,9.7,18.6,NA,0.2,0.3,0.5,0.112,NA,0.4,-0.4,0,0.1
2018-19,31,MIL,NBA,PF,15,272,15.2,0.554,0.494,0.309,7.3,18.1,12.9,11.2,1.8,2,6.1,15.4,NA,0.5,0.5,1.1,0.188,NA,0,2.8,2.8,0.3
Career,NA,,NBA,,48,1011,14.3,0.503,0.357,0.246,10.4,20.2,15.2,7.7,1.7,1.3,9.9,18.6,NA,0.8,1.4,2.2,0.104,NA,-0.1,0.2,0.2,0.6
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,MIL,NBA,,32,688,14.9,0.511,0.366,0.231,9.1,19,14,8,1.9,1.4,9.3,19,NA,0.6,1,1.6,0.108,NA,0.1,0.7,0.8,0.5
1 season,NA,PHI,NBA,,10,233,14.4,0.499,0.369,0.25,11.8,23.3,17.4,8.7,1.5,1.6,9.7,18.6,NA,0.2,0.3,0.5,0.112,NA,0.4,-0.4,0,0.1
1 season,NA,ATL,NBA,,6,90,9.3,0.445,0.217,0.391,17.4,21.3,19.3,3.2,0.5,0,15.6,15,NA,0,0.1,0.1,0.049,NA,-2.7,-1.8,-4.5,-0.1
