,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2006-07,19,MIL,NBA,PF,66,973,.383,15.1,.592,.248,.110,.080,.154,.408,.395,.522,.350,.172,.339,.365,.671,.011,4,.833,.203,.267,0,0
2009-10,22,MIL,NBA,PF,81,1898,.443,14.3,.669,.292,.073,.093,.211,.331,.496,.601,.491,.338,.422,.336,.690,.015,9,.988,.091,.227,0,0
2010-11,23,MIL,NBA,PF,60,1505,.436,14.3,.761,.268,.093,.091,.310,.239,.479,.581,.234,.283,.522,.298,.703,.004,2,1.000,.132,.500,2,0
2011-12,24,MIL,NBA,PF,60,1655,.492,10.8,.812,.404,.136,.075,.198,.188,.501,.614,.321,.444,.415,.455,.712,.013,7,.980,.134,.467,1,0
2012-13,25,MIL,NBA,PF,73,2012,.462,13.7,.733,.288,.102,.121,.223,.267,.469,.567,.329,.495,.391,.444,.736,.006,4,.989,.079,.353,1,0
2013-14,26,MIL,NBA,PF,55,1478,.409,13.5,.774,.299,.092,.102,.282,.226,.446,.549,.302,.339,.423,.282,.775,.014,7,1.000,.107,.214,0,0
2014-15,27,MIL,NBA,PF,58,1319,.472,13.9,.659,.343,.068,.054,.194,.341,.515,.597,.263,.400,.491,.389,.714,.007,3,.973,.126,.500,0,0
2015-16,28,TOT,NBA,PF,74,1881,.424,14.0,.608,.292,.124,.050,.144,.392,.458,.570,.317,.394,.368,.371,.641,.003,1,.927,.131,.353,0,0
2015-16,28,DET,NBA,PF,52,1434,.425,14.6,.577,.266,.126,.049,.136,.423,.471,.593,.297,.440,.406,.363,.638,.002,0,.936,.140,.333,0,0
2015-16,28,ORL,NBA,PF,22,447,.418,11.8,.712,.379,.118,.052,.170,.288,.422,.517,.389,.250,.269,.409,.652,.007,1,.889,.091,.500,0,0
2016-17,29,TOT,NBA,PF,82,2142,.431,15.7,.548,.245,.098,.081,.124,.452,.496,.601,.368,.375,.473,.353,.736,.009,8,.930,.204,.427,0,0
2016-17,29,OKC,NBA,PF,3,62,.375,18.7,.250,.250,.000,.000,.000,.750,.750,.750,,,,.250,.333,.000,0,1.000,.250,.333,0,0
2016-17,29,PHI,NBA,PF,53,1447,.440,16.0,.540,.235,.100,.077,.128,.460,.509,.658,.369,.320,.458,.359,.736,.011,7,.925,.185,.455,0,0
2016-17,29,ATL,NBA,PF,26,633,.412,14.5,.593,.274,.097,.097,.119,.407,.455,.452,.364,.500,.519,.348,.754,.004,1,.938,.261,.375,0,0
2017-18,30,TOT,NBA,PF,69,1729,.452,13.9,.587,.299,.104,.085,.100,.413,.517,.623,.375,.385,.459,.360,.753,.013,7,.967,.269,.485,0,0
2017-18,30,ATL,NBA,PF,46,1175,.459,14.1,.576,.299,.085,.080,.112,.424,.532,.617,.441,.469,.422,.359,.797,.015,6,.967,.365,.484,0,0
2017-18,30,PHI,NBA,PF,23,554,.439,13.6,.608,.297,.142,.094,.075,.392,.488,.635,.300,.250,.563,.361,.667,.009,1,.967,.072,.500,0,0
2018-19,31,MIL,NBA,PF,67,1231,.438,13.8,.580,.354,.115,.058,.052,.420,.493,.615,.250,.364,.350,.363,.697,.013,4,1.000,.244,.333,1,0
2019-20,32,MIL,NBA,PF,56,895,.472,13.8,.572,.307,.169,.055,.041,.428,.548,.652,.347,.563,.583,.371,.791,.010,3,.978,.250,.290,0,0
Career,,,NBA,,801,18718,.444,13.9,.662,.300,.103,.082,.177,.338,.484,.591,.333,.383,.435,.366,.719,.010,59,.959,.166,.385,5,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9 seasons,,MIL,NBA,,576,12966,.448,13.6,.700,.312,.101,.086,.201,.300,.481,.589,.324,.383,.435,.369,.721,.010,43,.972,.144,.341,5,0
2 seasons,,PHI,NBA,,76,2001,.440,15.4,.557,.250,.110,.081,.115,.443,.503,.651,.347,.300,.475,.360,.718,.010,8,.934,.160,.459,0,0
2 seasons,,ATL,NBA,,72,1808,.442,14.2,.582,.290,.089,.086,.115,.418,.504,.560,.411,.481,.458,.355,.783,.011,7,.957,.328,.453,0,0
1 season,,DET,NBA,,52,1434,.425,14.6,.577,.266,.126,.049,.136,.423,.471,.593,.297,.440,.406,.363,.638,.002,0,.936,.140,.333,0,0
1 season,,ORL,NBA,,22,447,.418,11.8,.712,.379,.118,.052,.170,.288,.422,.517,.389,.250,.269,.409,.652,.007,1,.889,.091,.500,0,0
1 season,,OKC,NBA,,3,62,.375,18.7,.250,.250,.000,.000,.000,.750,.750,.750,,,,.250,.333,.000,0,1.000,.250,.333,0,0
