,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2007-08,21,MIL,NBA,PG,17,450,97%,3%,,,,-6.8,+0.9,21,10,9,3,19,5,281,5,4
2008-09,22,MIL,NBA,PG,79,2173,67%,33%,,,,-1.0,+0.7,91,46,56,8,144,14,1007,26,64
2009-10,23,MIN,NBA,PG,82,1732,93%,7%,,,,-6.5,+6.3,79,37,44,14,103,18,582,25,40
2010-11,24,CLE,NBA,PG,81,2133,94%,6%,,,,-11.3,-4.0,99,57,29,14,167,11,945,31,62
2011-12,25,TOT,NBA,PG,64,1707,93%,7%,,,,-0.6,+3.3,90,31,29,12,102,12,802,22,40
2011-12,25,CLE,NBA,PG,41,1006,100%,,,,,-2.1,+7.8,52,16,14,8,64,8,488,16,24
2011-12,25,LAL,NBA,PG,23,701,83%,17%,,,,+1.5,0.0,38,15,15,4,38,4,314,6,16
2012-13,26,CHA,NBA,SG,61,1652,46%,54%,,,,-12.0,-3.3,47,37,24,10,141,8,532,22,66
2013-14,27,TOT,NBA,PG,83,2214,52%,48%,,,,-3.8,+1.0,86,40,28,10,149,13,766,24,61
2013-14,27,CHA,NBA,PG,55,1305,59%,41%,,,,-1.5,-2.0,54,24,17,6,92,9,469,15,43
2013-14,27,MIL,NBA,PG,28,909,42%,58%,,,,-7.2,+2.3,32,16,11,4,57,4,297,9,18
2014-15,28,TOT,NBA,PG,64,1188,93%,7%,,,,-6.3,-5.7,50,22,32,8,77,11,408,17,22
2014-15,28,SAC,NBA,PG,36,642,87%,13%,,,,-12.8,-10.7,29,15,21,4,37,4,214,6,14
2014-15,28,WAS,NBA,PG,28,546,100%,,,,,+1.3,+0.4,21,7,11,4,40,7,194,11,8
2015-16,29,WAS,NBA,PG,82,1667,100%,,,,,-1.3,-1.5,53,44,22,10,136,10,540,33,40
2016-17,30,CHO,NBA,PG,50,811,84%,16%,,,,-4.9,-6.6,28,13,9,1,57,7,291,9,25
2017-18,31,TOT,NBA,PG,28,392,88%,12%,,,,-10.5,-9.4,21,6,12,1,27,5,181,5,7
2017-18,31,NYK,NBA,PG,13,167,100%,,,,,-7.3,-3.5,13,1,6,1,7,3,59,1,1
2017-18,31,WAS,NBA,PG,15,225,79%,21%,,,,-12.9,-14.5,8,5,6,0,20,2,122,4,6
Career,,,NBA,,691,16119,79%,21%,,,,-5.4,-0.7,665,343,294,91,1122,114,6335,219,431
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,"CHA,CHO",NBA,,166,3768,59%,41%,,,,-6.8,-3.6,129,74,50,17,290,24,1292,46,134
3 seasons,,WAS,NBA,,125,2438,98%,2%,,,,-1.8,-2.2,82,56,39,14,196,19,856,48,54
3 seasons,,MIL,NBA,,124,3532,64%,35%,,,,-3.3,+1.1,144,72,76,15,220,23,1585,40,86
2 seasons,,CLE,NBA,,122,3139,96%,4%,,,,-8.4,-0.2,151,73,43,22,231,19,1433,47,86
1 season,,MIN,NBA,,82,1732,93%,7%,,,,-6.5,+6.3,79,37,44,14,103,18,582,25,40
1 season,,SAC,NBA,,36,642,87%,13%,,,,-12.8,-10.7,29,15,21,4,37,4,214,6,14
1 season,,LAL,NBA,,23,701,83%,17%,,,,+1.5,0.0,38,15,15,4,38,4,314,6,16
1 season,,NYK,NBA,,13,167,100%,,,,,-7.3,-3.5,13,1,6,1,7,3,59,1,1
