,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2008-09,20,MIN,NBA,C,81,2048,.459,7.1,.972,.528,.164,.103,.177,.028,.469,.551,.416,.282,.385,.105,.599,.060,38,.500,.105,.500,5,0
2009-10,21,MIN,NBA,PF,60,1714,.450,9.5,.836,.427,.176,.105,.127,.164,.474,.565,.386,.338,.402,.330,.527,.026,16,.914,.132,.571,5,0
2010-11,22,MIN,NBA,PF,73,2611,.470,10.4,.794,.352,.259,.078,.105,.206,.483,.615,.398,.313,.380,.417,.525,.026,22,.989,.081,.529,4,0
2011-12,23,MIN,NBA,PF,55,2145,.448,12.3,.734,.335,.159,.082,.158,.266,.475,.600,.393,.287,.389,.372,.482,.040,39,.924,.092,.308,2,0
2012-13,24,MIN,NBA,PF,18,618,.352,12.7,.691,.322,.191,.060,.117,.309,.413,.490,.281,.556,.343,.217,.541,.030,8,.850,.043,.500,1,0
2013-14,25,MIN,NBA,PF,77,2797,.457,14.3,.645,.253,.167,.091,.134,.355,.502,.669,.412,.354,.400,.376,.572,.023,31,.858,.095,.396,5,0
2014-15,26,CLE,NBA,PF,75,2532,.434,14.8,.588,.213,.181,.080,.114,.412,.480,.611,.366,.408,.468,.367,.691,.030,27,.986,.321,.365,0,0
2015-16,27,CLE,NBA,PF,77,2424,.419,15.2,.551,.173,.190,.084,.104,.449,.467,.550,.452,.341,.451,.360,.602,.023,20,.987,.303,.398,0,0
2016-17,28,CLE,NBA,PF,60,1885,.427,15.2,.551,.212,.156,.098,.084,.449,.471,.560,.415,.435,.397,.373,.551,.014,12,.986,.355,.413,0,0
2017-18,29,CLE,NBA,C,59,1651,.458,14.9,.547,.243,.122,.095,.089,.453,.494,.661,.315,.391,.385,.415,.645,.008,5,.978,.297,.378,0,0
2018-19,30,CLE,NBA,PF,22,598,.385,16.7,.481,.212,.120,.078,.071,.519,.412,.517,.412,.273,.250,.361,.518,.014,4,.906,.197,.448,0,0
2019-20,31,CLE,NBA,PF,56,1780,.450,18.3,.464,.133,.116,.111,.103,.536,.537,.660,.393,.605,.467,.374,.586,.007,3,.932,.141,.455,0,0
Career,,,NBA,,713,22803,.442,13.4,.659,.279,.171,.090,.119,.341,.480,.596,.396,.376,.405,.370,.569,.025,225,.945,.209,.403,22,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6 seasons,,MIN,NBA,,364,11933,.451,11.5,.764,.352,.186,.088,.137,.236,.479,.596,.394,.328,.389,.362,.542,.033,154,.902,.091,.423,22,0
6 seasons,,CLE,NBA,,349,10870,.433,15.7,.540,.196,.154,.092,.098,.460,.482,.598,.397,.429,.430,.375,.613,.017,71,.969,.277,.399,0,0
