,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2016-17,19,BOSTONCOLL,32,920,160,325,62,138,74,104,25,155,92,37,4,93,78,456,.492,.449,.712,28.8,14.3,4.8,2.9
2017-18,20,BOSTONCOLL,35,1337,220,521,80,221,96,119,29,239,165,51,12,112,90,616,.422,.362,.807,38.2,17.6,6.8,4.7
2018-19,21,BOSTONCOLL,31,1220,196,485,79,211,118,155,26,233,125,43,18,90,82,589,.404,.374,.761,39.4,19.0,7.5,4.0
Career,,,98,3477,576,1331,221,570,288,378,80,627,382,131,34,295,250,1661,.433,.388,.762,35.5,16.9,6.4,3.9
