Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2001-02,24,SAC,NBA,SF,1,0,18:00,4,10,0.4,3,5,0.6,0,0,NA,2,2,1,0,0,0,0,11
2002-03,25,SAC,NBA,SF,1,0,13:00,2,7,0.286,1,4,0.25,0,0,NA,0,3,1,1,0,1,0,5
2003-04,26,SAC,NBA,SF,1,0,13:24,2,5,0.4,1,4,0.25,0,0,NA,0,1,1,0,0,2,0,5
Career,NA,,NBA,,3,0,44,8,22,0.364,5,13,0.385,0,0,NA,2,6,3,1,0,3,0,21
