,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,23,SAC,NBA,SF,8,307,,14%,83%,2%,,+5.2,+25.8,4,11,9,0,22,0,6,1,11
2001-02,24,SAC,NBA,SF,10,338,,8%,87%,5%,,+2.2,-1.5,4,10,12,2,12,0,23,2,10
2002-03,25,SAC,NBA,SF,12,486,,,67%,31%,3%,+7.5,+31.5,4,4,18,3,19,0,71,3,12
2003-04,26,SAC,NBA,SF,12,517,,,95%,5%,,-0.8,-9.8,7,5,10,1,16,0,43,4,18
2004-05,27,SAC,NBA,SF,5,203,,,98%,2%,,-7.7,-14.8,2,0,8,0,8,0,14,1,2
2005-06,28,IND,NBA,SF,2,51,,,100%,,,+11.3,+19.4,0,1,3,0,1,0,9,0,1
2007-08,30,NOH,NBA,SF,12,455,,,82%,18%,,+3.6,-3.0,3,4,7,0,6,2,15,0,5
2008-09,31,NOH,NBA,SF,5,162,,,70%,30%,,-36.4,-28.6,1,1,9,2,4,0,5,1,3
2010-11,33,DAL,NBA,SF,19,350,,,57%,43%,,+6.2,-1.4,8,0,13,0,4,0,16,0,6
Career,,,NBA,,85,2869,,2%,80%,17%,,+0.9,+3.2,33,36,89,8,92,2,202,12,68
,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,SAC,NBA,,47,1851,,4%,85%,11%,1%,+2.2,+7.9,21,30,57,6,77,0,157,11,53
1 season,,DAL,NBA,,19,350,,,57%,43%,,+6.2,-1.4,8,0,13,0,4,0,16,0,6
2 seasons,,NOH,NBA,,17,617,,,79%,21%,,-6.9,-9.7,4,5,16,2,10,2,20,1,8
1 season,,IND,NBA,,2,51,,,100%,,,+11.3,+19.4,0,1,3,0,1,0,9,0,1
