,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,23,SAC,NBA,SF,75,2905,,9%,86%,5%,,+6.2,-0.1,55,54,52,16,110,0,358,21,72
2001-02,24,SAC,NBA,SF,71,2649,,16%,82%,2%,,+7.2,-2.4,58,47,54,21,106,0,392,22,62
2002-03,25,SAC,NBA,SF,72,2450,,6%,87%,7%,,+8.2,+4.2,48,34,63,8,91,0,317,19,37
2003-04,26,SAC,NBA,SF,81,3264,,,93%,7%,,+6.5,+5.8,58,57,68,21,137,0,381,32,55
2004-05,27,SAC,NBA,SF,66,2534,,,97%,2%,,+2.6,+0.4,41,38,88,14,98,0,303,24,39
2005-06,28,TOT,NBA,SF,71,2601,,1%,93%,7%,,+1.4,-0.5,32,45,77,14,84,4,308,18,37
2005-06,28,SAC,NBA,SF,31,1147,,,96%,4%,,-3.6,-7.6,16,26,31,5,29,3,149,3,18
2005-06,28,IND,NBA,SF,40,1454,,1%,90%,9%,,+5.6,+6.0,16,19,46,9,55,1,159,15,19
2006-07,29,NOK,NBA,SF,13,425,,,65%,35%,,+0.6,+2.6,7,8,9,2,15,1,23,6,9
2007-08,30,NOH,NBA,SF,77,2711,,,82%,18%,,+9.1,+10.1,25,24,57,4,48,2,227,11,34
2008-09,31,NOH,NBA,SF,61,2089,,,70%,28%,1%,+4.7,+6.1,22,16,40,6,23,1,182,2,20
2009-10,32,NOH,NBA,SF,62,1947,,,86%,14%,,-2.0,+1.8,28,21,41,4,31,4,202,2,22
2010-11,33,TOT,NBA,SF,33,617,,,62%,39%,,+9.2,+10.2,7,4,14,1,10,0,68,0,6
2010-11,33,NOH,NBA,SF,6,89,,,45%,55%,,+4.1,+3.4,1,1,2,0,1,0,14,0,0
2010-11,33,TOR,NBA,SF,2,22,,,83%,17%,,+5.9,+12.9,2,0,0,0,1,0,2,0,1
2010-11,33,DAL,NBA,SF,25,506,,,63%,37%,,+10.2,+6.2,4,3,12,1,8,0,52,0,5
Career,,,NBA,,682,24192,,4%,86%,11%,,+5.2,+3.0,381,348,563,111,753,12,2761,157,393
,,,,,,,,,,,,,,,,,,,,,,
6 seasons,,SAC,NBA,,396,14949,,6%,90%,5%,,+5.4,+1.0,276,256,356,85,571,3,1900,121,283
5 seasons,,"NOK,NOH",NBA,,219,7261,,,78%,21%,,+4.3,+6.2,83,70,149,16,118,8,648,21,85
1 season,,IND,NBA,,40,1454,,1%,90%,9%,,+5.6,+6.0,16,19,46,9,55,1,159,15,19
1 season,,DAL,NBA,,25,506,,,63%,37%,,+10.2,+6.2,4,3,12,1,8,0,52,0,5
1 season,,TOR,NBA,,2,22,,,83%,17%,,+5.9,+12.9,2,0,0,0,1,0,2,0,1
