Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1974-75,25,GSW,NBA,SG,17,NA,508,8.9,21.2,0.42,1.7,2.2,0.75,1.7,3.8,5.5,3.2,2.3,0.6,NA,5,19.5,NA,NA,95
1975-76,26,GSW,NBA,PG,13,NA,284,8.4,20.6,0.409,2.6,3.1,0.842,2.3,3.4,5.7,3.2,3.6,0,NA,6.3,19.4,NA,NA,100
1976-77,27,GSW,NBA,PG,10,NA,161,8.4,21.5,0.392,2,2.3,0.875,1.5,2.9,4.4,2,2.3,0.3,NA,4.6,18.9,NA,NA,102
1977-78,28,WSB,NBA,SG,21,NA,425,10.2,25.2,0.406,3.2,4.1,0.784,2.2,3.6,5.8,5.3,3.3,0,2.9,5.6,23.7,NA,97,99
1978-79,29,WSB,NBA,SG,18,NA,275,7.1,21,0.336,1.2,2.3,0.538,2.3,3.7,6,3.7,0.5,0.5,1.9,6.5,15.4,NA,84,107
Career,NA,,NBA,,79,NA,1653,8.8,22.1,0.399,2.2,2.9,0.762,2,3.6,5.6,3.7,2.5,0.3,1,5.6,19.8,NA,92,99
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,GSW,NBA,,40,NA,953,8.7,21.1,0.412,2,2.5,0.804,1.9,3.5,5.4,3,2.7,0.3,NA,5.3,19.4,NA,NA,97
2 seasons,NA,WSB,NBA,,39,NA,700,9,23.6,0.382,2.4,3.4,0.72,2.2,3.7,5.9,4.7,2.2,0.2,2.5,6,20.5,NA,92,102
