Season,Team,Lg,Salary
2015-16,Dallas Mavericks,NBA,"$525,093"
2016-17,Dallas Mavericks,NBA,"$874,636"
2017-18,Dallas Mavericks,NBA,"$1,471,382"
2018-19,Dallas Mavericks,NBA,"$2,098,196"
Career,(may be incomplete),,"$4,969,307"
