,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2007-08,23,ATL,NBA,31:50,6,11,1,3,6,11,4,5,2,5,5,8,3,0,4,5,16,14.0
2008-09,24,ATL,NBA,28:22,6,11,1,3,5,10,9,10,1,6,6,7,2,1,2,4,20,20.2
2009-10,25,TOT,NBA,32:10,7,12,1,3,6,10,7,7,2,3,3,4,5,1,5,3,22,21.2
2009-10,25,GSW,NBA,24:23,3,4,1,1,3,4,4,7,0,1,1,2,5,0,1,3,10,12.6
2009-10,25,CHA,NBA,8:17,1,6,0,1,1,5,2,2,0,1,1,1,1,1,1,2,4,4.4
2009-10,25,CHI,NBA,32:10,7,12,1,3,6,10,7,7,2,3,3,4,1,0,5,2,22,21.2
2010-11,26,TOT,NBA,31:37,6,11,2,5,6,11,6,6,2,4,4,6,2,0,5,4,15,15.9
2010-11,26,MEM,NBA,13:55,2,5,0,2,2,5,3,6,1,3,3,3,2,0,3,2,4,3.0
2010-11,26,GSW,NBA,31:37,6,11,2,5,6,11,6,6,2,4,4,6,2,0,5,4,15,15.9
Career,,,,32:10,7,12,2,5,6,11,9,10,2,6,6,8,5,1,5,5,22,21.2
2 Seasons,,ATL,NBA,31:50,6,11,1,3,6,11,9,10,2,6,6,8,3,1,4,5,20,20.2
2 Seasons,,GSW,NBA,31:37,6,11,2,5,6,11,6,7,2,4,4,6,5,0,5,4,15,15.9
1 Season,,CHI,NBA,32:10,7,12,1,3,6,10,7,7,2,3,3,4,1,0,5,2,22,21.2
1 Season,,MEM,NBA,13:55,2,5,0,2,2,5,3,6,1,3,3,3,2,0,3,2,4,3.0
1 Season,,CHA,NBA,8:17,1,6,0,1,1,5,2,2,0,1,1,1,1,1,1,2,4,4.4
