,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2007-08,19,GATECH,32,,90,158,0,1,49,99,,113,9,12,32,54,,229,.570,.000,.495,,7.2,3.5,0.3
2008-09,20,GATECH,31,,184,331,0,1,99,177,,294,19,31,46,79,,467,.556,.000,.559,,15.1,9.5,0.6
2009-10,21,GATECH,36,930,172,325,0,1,127,222,105,305,15,16,49,78,76,471,.529,.000,.572,25.8,13.1,8.5,0.4
Career,,,99,930,446,814,0,3,275,498,105,712,43,59,127,211,76,1167,.548,.000,.552,25.8,11.8,7.2,0.4
