Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1981-82,22,LAL,NBA,SF,39,0,9,2.1,4.4,0.465,0,0.1,0,2.1,4.3,0.476,0.465,0.8,1.4,0.585,0.9,0.4,1.3,0.4,0.5,0.1,0.9,1.5,4.9
1982-83,23,LAL,NBA,SF,39,7,9.8,1.8,4.2,0.423,0,0.2,0.143,1.7,4,0.436,0.426,0.4,0.6,0.739,0.8,0.5,1.4,0.7,0.3,0.1,0.7,1.3,4
1983-84,24,LAL,NBA,SF,77,45,18.5,4.5,7.6,0.594,0,0.2,0.167,4.5,7.4,0.603,0.596,0.8,1.5,0.54,1.5,1,2.5,1.1,0.6,0.1,1.4,2.3,9.8
1984-85,25,LAL,NBA,SF,76,3,15.4,4.3,8.1,0.538,0.3,0.8,0.361,4,7.3,0.557,0.556,1.2,2.1,0.588,1.3,0.9,2.2,0.9,0.5,0.1,1.1,1.9,10.2
1985-86,26,LAL,NBA,SF,71,19,17.1,3.5,7.7,0.463,0.6,1.6,0.36,3,6.1,0.491,0.501,0.6,0.9,0.656,0.7,1.3,2,1.2,0.7,0.1,1,1.8,8.3
1986-87,27,ATL,NBA,SF,76,6,18.7,4.1,8.9,0.459,1.1,3,0.376,3,5.9,0.502,0.523,1.1,1.8,0.584,0.9,1.2,2.1,2,0.8,0,1.4,2.1,10.4
1987-88,28,TOT,NBA,SF-SG,48,0,20.9,4.6,11,0.421,1.1,3.3,0.331,3.5,7.7,0.459,0.471,1.6,2.1,0.745,1.1,1.5,2.7,1.5,1.1,0.1,1.4,1.7,12
1987-88,28,ATL,NBA,SG,11,0,10.6,2,4.7,0.423,0.5,1.7,0.263,1.5,3,0.515,0.471,0.2,0.5,0.333,0.4,1.1,1.5,1.2,0.5,0,0.6,0.5,4.6
1987-88,28,SAC,NBA,SF,37,0,23.9,5.4,12.9,0.421,1.3,3.8,0.34,4.1,9.1,0.454,0.471,2,2.6,0.771,1.4,1.6,3,1.6,1.3,0.2,1.6,2,14.2
1988-89,29,NJN,NBA,SG,80,49,25.3,5.4,11.5,0.473,1.2,3.2,0.365,4.3,8.3,0.515,0.524,1,1.8,0.535,0.9,1.5,2.4,1.5,1,0.2,1.6,2.3,13
1989-90,30,PHO,NBA,SF,14,7,20,3,6.2,0.483,0.6,1.6,0.348,2.4,4.6,0.531,0.529,0.7,1.5,0.476,0.8,1.8,2.6,1.1,0.6,0.1,1,2,7.3
Career,NA,,NBA,,520,136,17.8,4,8.2,0.487,0.6,1.7,0.354,3.4,6.6,0.521,0.523,0.9,1.6,0.597,1,1.1,2.1,1.2,0.7,0.1,1.2,1.9,9.6
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,LAL,NBA,,302,74,15,3.6,6.9,0.519,0.2,0.7,0.333,3.3,6.2,0.539,0.535,0.8,1.4,0.593,1.1,0.9,2,0.9,0.6,0.1,1.1,1.9,8.2
2 seasons,NA,ATL,NBA,,87,6,17.7,3.8,8.4,0.457,1,2.9,0.367,2.8,5.5,0.503,0.519,0.9,1.6,0.573,0.9,1.1,2,1.9,0.8,0,1.3,1.9,9.6
1 season,NA,NJN,NBA,,80,49,25.3,5.4,11.5,0.473,1.2,3.2,0.365,4.3,8.3,0.515,0.524,1,1.8,0.535,0.9,1.5,2.4,1.5,1,0.2,1.6,2.3,13
1 season,NA,SAC,NBA,,37,0,23.9,5.4,12.9,0.421,1.3,3.8,0.34,4.1,9.1,0.454,0.471,2,2.6,0.771,1.4,1.6,3,1.6,1.3,0.2,1.6,2,14.2
1 season,NA,PHO,NBA,,14,7,20,3,6.2,0.483,0.6,1.6,0.348,2.4,4.6,0.531,0.529,0.7,1.5,0.476,0.8,1.8,2.6,1.1,0.6,0.1,1,2,7.3
