,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1977-78,18,MICHIGAN,27,,217,439,,,97,122,,132,,,,,,531,.494,,.795,,19.7,4.9,
1978-79,19,MICHIGAN,27,,207,454,,,97,146,,150,,,,,,511,.456,,.664,,18.9,5.6,
1979-80,20,MICHIGAN,30,,277,584,,,111,159,,130,,,,,,665,.474,,.698,,22.2,4.3,
1980-81,21,MICHIGAN,30,1070,309,600,,,114,169,,118,,,,,,732,.515,,.675,35.7,24.4,3.9,
Career,,,114,1070,1010,2077,,,419,596,,530,,,,,,2439,.486,,.703,35.7,21.4,4.6,
