Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1956-57,22,BOS,NBA,C,48,1695,20.9,0.45,0.476,NA,NA,NA,NA,NA,1.6,4.6,6.2,0.176
1957-58,23,BOS,NBA,C,69,2640,22.8,0.465,0.429,NA,NA,NA,NA,NA,3.7,7.7,11.3,0.206
1958-59,24,BOS,NBA,C,70,2979,20.7,0.493,0.429,NA,NA,NA,NA,NA,4.7,8.2,12.9,0.208
1959-60,25,BOS,NBA,C,74,3146,20.1,0.496,0.33,NA,NA,NA,NA,NA,4.9,8.9,13.8,0.211
1960-61,26,BOS,NBA,C,78,3458,18.1,0.454,0.375,NA,NA,NA,NA,NA,1.7,11.3,13,0.181
1961-62,27,BOS,NBA,C,76,3433,19.4,0.489,0.382,NA,NA,NA,NA,NA,3.9,11.6,15.5,0.217
1962-63,28,BOS,NBA,C,78,3500,18.2,0.464,0.437,NA,NA,NA,NA,NA,1,12.6,13.5,0.185
1963-64,29,BOS,NBA,C,78,3482,19.3,0.461,0.398,NA,NA,NA,NA,NA,1.3,16,17.3,0.238
1964-65,30,BOS,NBA,C,78,3466,19.5,0.472,0.435,NA,NA,NA,14.8,NA,2.4,14.4,16.9,0.234
1965-66,31,BOS,NBA,C,78,3386,17.3,0.448,0.429,NA,NA,NA,13.8,NA,0.3,11.4,11.7,0.165
1966-67,32,BOS,NBA,C,81,3297,18.6,0.5,0.537,NA,NA,NA,17.3,NA,3,9.2,12.2,0.178
1967-68,33,BOS,NBA,C,78,2953,17,0.461,0.536,NA,NA,NA,14.9,NA,0.4,7.8,8.2,0.133
1968-69,34,BOS,NBA,C,77,3291,15.2,0.467,0.602,NA,NA,NA,13.9,NA,1,9.9,10.9,0.159
Career,NA,,NBA,,963,40726,18.9,0.471,0.434,NA,NA,NA,14.9,NA,29.9,133.6,163.5,0.193
