Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1956-57,22,BOS,NBA,C,10,409,18.9,0.398,0.412,NA,NA,NA,11.4,NA,-0.1,1.5,1.4,0.162
1957-58,23,BOS,NBA,C,9,355,21.6,0.42,0.496,NA,NA,NA,10.2,NA,0.2,1,1.2,0.162
1958-59,24,BOS,NBA,C,11,496,18.8,0.454,0.421,NA,NA,NA,9.6,NA,0.3,1.6,1.9,0.184
1959-60,25,BOS,NBA,C,13,572,22.1,0.504,0.364,NA,NA,NA,8.7,NA,1.1,1.8,3,0.249
1960-61,26,BOS,NBA,C,10,462,22,0.457,0.503,NA,NA,NA,13.3,NA,0.4,1.6,1.9,0.201
1961-62,27,BOS,NBA,C,14,672,22.8,0.519,0.447,NA,NA,NA,13.9,NA,1.4,2.2,3.6,0.257
1962-63,28,BOS,NBA,C,13,617,20.5,0.508,0.514,NA,NA,NA,13.6,NA,0.7,1.8,2.5,0.197
1963-64,29,BOS,NBA,C,10,451,18.9,0.406,0.508,NA,NA,NA,13.4,NA,-0.3,2.2,1.9,0.199
1964-65,30,BOS,NBA,C,12,561,20.9,0.54,0.507,NA,NA,NA,16.6,NA,1,2.4,3.3,0.286
1965-66,31,BOS,NBA,C,17,814,20.2,0.514,0.471,NA,NA,NA,14.2,NA,1,2.2,3.2,0.191
1966-67,32,BOS,NBA,C,9,390,15.3,0.436,0.605,NA,NA,NA,14.8,NA,0,0.7,0.7,0.09
1967-68,33,BOS,NBA,C,19,869,16.7,0.458,0.537,NA,NA,NA,14.3,NA,0.1,1.6,1.6,0.091
1968-69,34,BOS,NBA,C,18,829,15.3,0.448,0.445,NA,NA,NA,15.1,NA,0.2,1.2,1.4,0.082
Career,NA,,NBA,,165,7497,19.4,0.474,0.474,NA,NA,NA,13.3,NA,6,21.8,27.8,0.178
