Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1956-57,22,BOS,NBA,C,48,NA,1695,277,649,0.427,152,309,0.492,943,88,143,706
1957-58,23,BOS,NBA,C,69,NA,2640,456,1032,0.442,230,443,0.519,1564,202,181,1142
1958-59,24,BOS,NBA,C,70,NA,2979,456,997,0.457,256,428,0.598,1612,222,161,1168
1959-60,25,BOS,NBA,C,74,NA,3146,555,1189,0.467,240,392,0.612,1778,277,210,1350
1960-61,26,BOS,NBA,C,78,NA,3458,532,1250,0.426,258,469,0.55,1868,268,155,1322
1961-62,27,BOS,NBA,C,76,NA,3433,575,1258,0.457,286,481,0.595,1790,341,207,1436
1962-63,28,BOS,NBA,C,78,NA,3500,511,1182,0.432,287,517,0.555,1843,348,189,1309
1963-64,29,BOS,NBA,C,78,NA,3482,466,1077,0.433,236,429,0.55,1930,370,190,1168
1964-65,30,BOS,NBA,C,78,NA,3466,429,980,0.438,244,426,0.573,1878,410,204,1102
1965-66,31,BOS,NBA,C,78,NA,3386,391,943,0.415,223,405,0.551,1779,371,221,1005
1966-67,32,BOS,NBA,C,81,NA,3297,395,870,0.454,285,467,0.61,1700,472,258,1075
1967-68,33,BOS,NBA,C,78,NA,2953,365,858,0.425,247,460,0.537,1451,357,242,977
1968-69,34,BOS,NBA,C,77,NA,3291,279,645,0.433,204,388,0.526,1484,374,231,762
Career,NA,,NBA,,963,NA,40726,5687,12930,0.44,3148,5614,0.561,21620,4100,2592,14522
