Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1956-57,22,BOS,NBA,C,10,NA,409,54,148,0.365,31,61,0.508,244,32,41,139
1957-58,23,BOS,NBA,C,9,NA,355,48,133,0.361,40,66,0.606,221,24,24,136
1958-59,24,BOS,NBA,C,11,NA,496,65,159,0.409,41,67,0.612,305,40,28,171
1959-60,25,BOS,NBA,C,13,NA,572,94,206,0.456,53,75,0.707,336,38,38,241
1960-61,26,BOS,NBA,C,10,NA,462,73,171,0.427,45,86,0.523,299,48,24,191
1961-62,27,BOS,NBA,C,14,NA,672,116,253,0.458,82,113,0.726,370,70,49,314
1962-63,28,BOS,NBA,C,13,NA,617,96,212,0.453,72,109,0.661,326,66,36,264
1963-64,29,BOS,NBA,C,10,NA,451,47,132,0.356,37,67,0.552,272,44,33,131
1964-65,30,BOS,NBA,C,12,NA,561,79,150,0.527,40,76,0.526,302,76,43,198
1965-66,31,BOS,NBA,C,17,NA,814,124,261,0.475,76,123,0.618,428,85,60,324
1966-67,32,BOS,NBA,C,9,NA,390,31,86,0.36,33,52,0.635,198,50,32,95
1967-68,33,BOS,NBA,C,19,NA,869,99,242,0.409,76,130,0.585,434,99,73,274
1968-69,34,BOS,NBA,C,18,NA,829,77,182,0.423,41,81,0.506,369,98,65,195
Career,NA,,NBA,,165,NA,7497,1003,2335,0.43,667,1106,0.603,4104,770,546,2673
