Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1975-76,23,KCK,NBA,SG,66,NA,1145,173,420,0.412,85,117,0.726,77,110,187,67,47,13,NA,144,431
1976-77,24,KCK,NBA,SG,41,NA,289,67,155,0.432,23,32,0.719,28,31,59,25,13,3,NA,44,157
1977-78,25,TOT,NBA,SG,5,NA,13,0,7,0,0,0,NA,1,0,1,1,1,0,1,3,0
1977-78,25,CHI,NBA,SG,2,NA,4,0,2,0,0,0,NA,0,0,0,0,0,0,1,0,0
1977-78,25,KCK,NBA,SG,3,NA,9,0,5,0,0,0,NA,1,0,1,1,1,0,0,3,0
Career,NA,,NBA,,112,NA,1447,240,582,0.412,108,149,0.725,106,141,247,93,61,16,1,191,588
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,KCK,NBA,,110,NA,1443,240,580,0.414,108,149,0.725,106,141,247,93,61,16,0,191,588
1 season,NA,CHI,NBA,,2,NA,4,0,2,0,0,0,NA,0,0,0,0,0,0,1,0,0
