Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Oleksiy Pecherov,,0.5,0.1,0
Didier Ilunga-Mbenga,94.2,0.5,0.1,0
Jabari Smith,85.7,0.5,0.2,0
Uwe Blab,80.1,0.5,0.1,-0.1
Tom Hoover,72.7,0.4,0.1,0
Jason Collier,67.1,0.4,0.3,0
Matt Fish,66.8,0.4,0.2,0
Alan Ogg,65.0,0.5,0.3,0
Mamadou N'Diaye,57.5,0.6,0.3,0
Coby Dietrick,55.8,0.3,0.1,0
Primož Brezec,55.7,0.3,0.1,0.1
