,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2006-07,22,TOR,NBA,C,6,222,,,,29%,71%,-7.2,-5.6,3,3,14,2,19,2,38,6,1
2007-08,23,TOR,NBA,C,5,199,,,,20%,80%,-10.5,-32.6,5,5,8,2,23,3,44,8,6
2010-11,26,MIA,NBA,PF,21,834,,,,67%,33%,+4.2,+6.0,12,20,32,2,69,1,51,10,18
2011-12,27,MIA,NBA,PF,14,439,,,,5%,95%,+9.8,+2.8,8,6,8,2,23,2,19,7,6
2012-13,28,MIA,NBA,C,23,751,,,,,100%,+5.5,-5.4,11,9,33,4,28,4,78,6,10
2013-14,29,MIA,NBA,C,20,686,,,,,100%,-1.9,-15.4,5,4,23,2,24,6,48,8,4
Career,,,NBA,,89,3131,,,,22%,78%,+2.2,-5.2,44,47,118,14,186,18,278,45,45
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,MIA,NBA,,78,2710,,,,21%,79%,+3.9,-3.1,36,39,96,10,144,13,196,31,38
2 seasons,,TOR,NBA,,11,421,,,,25%,75%,-8.8,-18.4,8,8,22,4,42,5,82,14,7
