,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2003-04,19,TOR,NBA,C,75,2510,,,,2%,98%,-3.6,-0.7,31,45,117,12,130,0,178,22,64
2004-05,20,TOR,NBA,PF,81,3017,,,3%,69%,29%,-0.3,+5.4,61,71,135,24,235,0,373,45,76
2005-06,21,TOR,NBA,C,70,2751,,,,19%,81%,-1.4,+6.6,44,63,109,21,279,43,428,64,69
2006-07,22,TOR,NBA,C,69,2658,,,,42%,58%,+3.2,+6.0,39,68,85,29,263,34,390,54,67
2007-08,23,TOR,NBA,C,67,2425,,,,31%,69%,+7.8,+11.1,35,56,84,33,257,18,408,46,64
2008-09,24,TOR,NBA,C,77,2928,,,,6%,94%,-1.4,+5.9,62,66,97,21,285,24,436,55,83
2009-10,25,TOR,NBA,C,70,2526,,,,5%,95%,0.0,+5.8,46,62,89,27,283,14,388,64,74
2010-11,26,MIA,NBA,PF,77,2795,,,,86%,14%,+11.5,+9.9,40,58,89,22,218,6,331,46,52
2011-12,27,MIA,NBA,PF,57,2007,,,,49%,51%,+10.3,+9.6,43,38,57,18,133,5,237,25,49
2012-13,28,MIA,NBA,C,74,2454,,,,,100%,+10.0,+2.3,40,50,72,20,139,8,288,23,41
2013-14,29,MIA,NBA,C,79,2531,,,,6%,94%,+9.0,+10.2,52,44,77,14,127,8,206,23,32
2014-15,30,MIA,NBA,C,44,1556,,,,27%,73%,-3.1,-0.7,33,42,30,6,103,5,213,15,30
2015-16,31,MIA,NBA,PF,53,1778,,,,55%,45%,+1.0,-1.9,37,29,54,5,123,3,295,26,32
Career,,,NBA,,893,31936,,,,30%,69%,+3.3,+5.7,563,692,1095,252,2575,168,4171,508,733
,,,,,,,,,,,,,,,,,,,,,,
7 seasons,,TOR,NBA,,509,18815,,,,26%,74%,+0.5,+5.7,318,431,716,167,1732,133,2601,350,497
6 seasons,,MIA,NBA,,384,13121,,,,38%,62%,+7.4,+5.6,245,261,379,85,843,35,1570,158,236
