Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2006-07,22,TOR,NBA,C,6,222,18,0.487,0.055,0.418,3.9,25.4,14.9,13.1,1.2,4.6,10,26,NA,0.1,0.3,0.3,0.074,NA,0.1,0.3,0.4,0.1
2007-08,23,TOR,NBA,C,5,199,23,0.558,0.079,0.472,11.4,14.3,12.8,16,2.1,1,10.8,27.9,NA,0.5,0.1,0.6,0.141,NA,4.1,0.1,4.2,0.3
2010-11,26,MIA,NBA,PF,21,834,18.4,0.553,0.014,0.481,7,18.6,12.9,5.4,0.9,1.9,10.2,23,NA,1.6,1,2.6,0.149,NA,1.5,-0.4,1.1,0.6
2011-12,27,MIA,NBA,PF,14,439,19.7,0.574,0.088,0.351,10.2,19.7,15.1,3.3,0.7,2.6,10.5,20.8,NA,1.1,0.6,1.7,0.183,NA,2.9,-0.4,2.5,0.5
2012-13,28,MIA,NBA,C,23,751,16.8,0.524,0.154,0.25,6.4,20.8,13.7,7.6,1.7,4.1,9.2,18.9,NA,1,1.2,2.2,0.14,NA,1.1,0.8,1.9,0.7
2013-14,29,MIA,NBA,C,20,686,18.2,0.596,0.323,0.21,4.8,16.5,10.9,5.4,1.4,2.7,5.3,19.7,NA,1.4,0.6,2,0.14,NA,2.9,-0.8,2.1,0.7
Career,NA,,NBA,,89,3131,18.4,0.553,0.129,0.349,6.9,19,13.1,6.9,1.3,2.8,9.1,21.5,NA,5.7,3.7,9.4,0.144,NA,2,-0.1,1.8,3
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,MIA,NBA,,78,2710,18.1,0.559,0.141,0.33,6.8,18.9,13,5.7,1.2,2.8,8.9,20.7,NA,5.1,3.4,8.4,0.15,NA,2,-0.2,1.8,2.6
2 seasons,NA,TOR,NBA,,11,421,20.4,0.523,0.067,0.444,7.5,20.2,13.9,14.5,1.6,2.9,10.4,26.9,NA,0.6,0.3,0.9,0.106,NA,2,0.2,2.2,0.4
