Season,Team,Lg,Salary
1994-95,Houston Rockets,NBA,"$150,000"
1995-96,Houston Rockets,NBA,"$225,000"
1997-98,Milwaukee Bucks,NBA,"$272,250"
Career,(may be incomplete),,"$647,250"
