Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1977-78,23,GSW,NBA,SF,43,NA,453,6.9,17.3,0.399,5.8,10,0.58,4.2,10.1,14.3,1.2,2.1,1,3.6,8.2,19.6,NA,90,96
1978-79,24,GSW,NBA,SF,31,NA,360,6.9,16,0.431,5.2,12,0.435,2.3,5.9,8.2,1.4,1.7,0.7,5.7,8.9,19,NA,78,102
Career,NA,,NBA,,74,NA,813,6.9,16.8,0.412,5.5,10.9,0.51,3.4,8.3,11.7,1.3,1.9,0.8,4.5,8.5,19.4,NA,85,99
