,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,23,ANA,ABA,,12,,1,,,,8,10,,,,,,,26
1968-69,24,HSM,ABA,,11,,0,,,,13,14,,,,,,,29
1969-70,25,CAR,ABA,,6,,0,,,,6,9,,,,,,,14
Career,,,,,12,,1,,,,13,14,,,,,,,29
2 Seasons,,"CAR,HSM",ABA,,11,,0,,,,13,14,,,,,,,29
1 Season,,ANA,ABA,,12,,1,,,,8,10,,,,,,,26
