Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1969-70,25,CAR,ABA,SG,2,NA,20,2,5,0.4,0,0,NA,2,5,0.4,0.4,3,3,1,NA,NA,4,2,NA,3,7
Career,NA,,ABA,,2,NA,20,2,5,0.4,0,0,NA,2,5,0.4,0.4,3,3,1,NA,NA,4,2,NA,3,7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,CAR,ABA,,2,NA,20,2,5,0.4,0,0,NA,2,5,0.4,0.4,3,3,1,NA,NA,4,2,NA,3,7
