Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Steven Kramer,,1.9,1.2,1.1
Justin Anderson,97.3,1.9,1.2,1.1
Dirk Minniefield,96.9,1.9,1.1,1.1
Lloyd Walton,95.9,1.9,1.1,1.1
Nelson Bobb,94.2,1.8,1.2,1.1
Ledell Eackles,93.5,2.1,1.2,1
Evan Fournier,91.3,2.1,1.4,1
Todd Lichti,91.1,1.8,1.3,1
Corky Devlin,89.6,1.8,1.2,0.8
Mike Davis,88.0,2.2,1.2,0.9
Jon McGlocklin,88.0,1.8,1.1,0.9
