Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,23,ANA,ABA,SG,50,NA,1140,218,497,0.439,1,5,0.2,217,492,0.441,0.44,129,165,0.782,NA,NA,173,85,96,149,566
1968-69,24,HSM,ABA,SG,23,NA,701,113,281,0.402,0,1,0,113,280,0.404,0.402,95,117,0.812,47,38,85,112,69,96,321
1969-70,25,CAR,ABA,SG,51,NA,447,49,107,0.458,0,2,0,49,105,0.467,0.458,63,86,0.733,18,34,52,39,42,70,161
Career,NA,,ABA,,124,NA,2288,380,885,0.429,1,8,0.125,379,877,0.432,0.43,287,368,0.78,65,72,310,236,207,315,1048
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,"HSM,CAR",ABA,,74,NA,1148,162,388,0.418,0,3,0,162,385,0.421,0.418,158,203,0.778,65,72,137,151,111,166,482
1 season,NA,ANA,ABA,,50,NA,1140,218,497,0.439,1,5,0.2,217,492,0.441,0.44,129,165,0.782,NA,NA,173,85,96,149,566
