Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2000-01,24,PHI,NBA,SG,15,0,124,12,27,0.444,2,8,0.25,10,19,0.526,0.481,8,14,0.571,4,9,13,7,15,0,5,20,34
2001-02,25,PHI,NBA,SG,3,0,8,1,3,0.333,0,2,0,1,1,1,0.333,0,0,NA,1,0,1,0,0,0,0,0,2
2002-03,26,DAL,NBA,SG,17,7,305,40,73,0.548,6,13,0.462,34,60,0.567,0.589,11,20,0.55,13,38,51,27,5,0,6,41,97
2005-06,29,PHO,NBA,SG,17,17,673,79,165,0.479,40,86,0.465,39,79,0.494,0.6,34,41,0.829,8,40,48,37,11,4,10,70,232
2006-07,30,PHO,NBA,SG,11,11,438,40,87,0.46,20,45,0.444,20,42,0.476,0.575,12,14,0.857,6,27,33,20,10,2,15,40,112
2007-08,31,PHO,NBA,SG,5,5,215,21,37,0.568,13,20,0.65,8,17,0.471,0.743,13,16,0.813,6,22,28,11,2,1,5,19,68
Career,NA,,NBA,,68,40,1763,193,392,0.492,81,174,0.466,112,218,0.514,0.596,78,105,0.743,38,136,174,102,43,7,41,190,545
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,PHO,NBA,,33,33,1326,140,289,0.484,73,151,0.483,67,138,0.486,0.611,59,71,0.831,20,89,109,68,23,7,30,129,412
2 seasons,NA,PHI,NBA,,18,0,132,13,30,0.433,2,10,0.2,11,20,0.55,0.467,8,14,0.571,5,9,14,7,15,0,5,20,36
1 season,NA,DAL,NBA,,17,7,305,40,73,0.548,6,13,0.462,34,60,0.567,0.589,11,20,0.55,13,38,51,27,5,0,6,41,97
