Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2012-13,24,HOU,NBA,C,3,0,12,3,9,0.333,0,0,NA,3,9,0.333,3,3,1,0,3,3,3,3,0,12,3,9
Career,NA,,NBA,,3,0,12,3,9,0.333,0,0,NA,3,9,0.333,3,3,1,0,3,3,3,3,0,12,3,9
