,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2016-17,23,IND,NBA,PF,23,93,.250,11.9,.667,.306,.250,.083,.028,.333,.333,.455,.333,.000,.000,.083,.625,.000,0,1.000,.250,.333,0,0
2017-18,24,UTA,NBA,PF,9,32,.364,11.9,.636,.182,.364,.091,.000,.364,.571,.500,.750,.000,,.000,.250,.000,0,,.750,.000,0,0
2018-19,25,UTA,NBA,PF,59,516,.475,16.7,.420,.160,.182,.061,.017,.580,.566,.690,.515,.545,.000,.410,.512,.006,1,.953,.400,.381,0,0
2019-20,26,UTA,NBA,PF,58,772,.453,18.9,.302,.121,.128,.038,.015,.698,.538,.750,.500,.200,.000,.416,.465,.004,1,1.000,.405,.480,0,0
Career,,,NBA,,149,1413,.444,17.4,.379,.150,.162,.051,.016,.621,.524,.676,.500,.320,.000,.395,.490,.004,2,.983,.402,.431,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,UTA,NBA,,126,1320,.460,17.8,.357,.138,.155,.048,.015,.643,.552,.714,.521,.364,.000,.408,.478,.004,2,.983,.408,.433,0,0
1 season,,IND,NBA,,23,93,.250,11.9,.667,.306,.250,.083,.028,.333,.333,.455,.333,.000,.000,.083,.625,.000,0,1.000,.250,.333,0,0
