,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2003-04,22,CLE,NBA,SF,41,427,,17%,76%,7%,,-8.3,-6.0,9,8,15,4,9,0,29,1,4
2004-05,23,CHA,NBA,SF,81,1491,,3%,82%,13%,2%,-4.8,+2.5,18,17,66,9,29,0,132,2,21
2005-06,24,MIA,NBA,SF,51,665,4%,35%,62%,,,-7.1,-13.7,9,5,42,3,8,8,85,1,9
2006-07,25,MIA,NBA,SF,67,1767,,48%,52%,,,-0.9,-0.3,25,18,61,15,13,13,191,0,14
2007-08,26,TOR,NBA,SF,81,1530,,1%,68%,28%,3%,-0.3,-6.0,18,18,49,9,14,4,153,3,14
2008-09,27,TOR,NBA,SG,80,1831,,68%,32%,,,-5.0,-3.7,28,17,65,8,15,3,235,3,14
2009-10,28,PHI,NBA,SF,57,976,,,81%,18%,,-8.5,-5.1,17,11,45,1,5,2,85,2,4
2010-11,29,PHI,NBA,SF,24,112,,,78%,21%,1%,+5.6,+4.0,1,1,2,0,1,1,9,1,2
2011-12,30,LAL,NBA,SG,27,269,,64%,37%,,,+7.3,+6.3,5,0,12,0,0,0,25,0,1
Career,,,NBA,,509,9068,,29%,60%,10%,1%,-3.6,-3.0,130,95,357,49,94,31,944,13,83
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,TOR,NBA,,161,3361,,37%,48%,13%,1%,-2.8,-4.7,46,35,114,17,29,7,388,6,28
2 seasons,,MIA,NBA,,118,2432,1%,44%,55%,,,-2.6,-4.0,34,23,103,18,21,21,276,1,23
1 season,,CHA,NBA,,81,1491,,3%,82%,13%,2%,-4.8,+2.5,18,17,66,9,29,0,132,2,21
2 seasons,,PHI,NBA,,81,1088,,,81%,19%,,-7.1,-4.1,18,12,47,1,6,3,94,3,6
1 season,,CLE,NBA,,41,427,,17%,76%,7%,,-8.3,-6.0,9,8,15,4,9,0,29,1,4
1 season,,LAL,NBA,,27,269,,64%,37%,,,+7.3,+6.3,5,0,12,0,0,0,25,0,1
