,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,26,DET,NBA,SF,40,527,.424,12.2,.936,.216,.089,.309,.322,.064,.443,.569,.381,.356,.461,.133,.510,.025,6,1.000,.067,.000,0,0
2001-02,27,PHO,NBA,SF,46,490,.435,9.9,.939,.280,.201,.262,.196,.061,.438,.650,.209,.375,.452,.385,.693,.075,16,1.000,.077,.000,0,0
2003-04,29,MIA,NBA,SF,37,368,.421,12.9,.910,.179,.103,.345,.283,.090,.424,.615,.467,.400,.317,.385,.268,.041,3,.600,.231,.333,0,0
Career,,,NBA,,123,1385,.427,11.6,.931,.230,.133,.301,.267,.069,.437,.613,.304,.374,.421,.293,.521,.047,25,.833,.122,.200,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,PHO,NBA,,46,490,.435,9.9,.939,.280,.201,.262,.196,.061,.438,.650,.209,.375,.452,.385,.693,.075,16,1.000,.077,.000,0,0
1 season,,DET,NBA,,40,527,.424,12.2,.936,.216,.089,.309,.322,.064,.443,.569,.381,.356,.461,.133,.510,.025,6,1.000,.067,.000,0,0
1 season,,MIA,NBA,,37,368,.421,12.9,.910,.179,.103,.345,.283,.090,.424,.615,.467,.400,.317,.385,.268,.041,3,.600,.231,.333,0,0
