,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2009-10,19,BAYLOR,21,97,9,23,0,1,9,13,12,25,0,2,4,5,13,27,.391,.000,.692,4.6,1.3,1.2,0.0
2011-12,21,BAYLOR,34,357,47,90,0,2,27,45,25,90,3,8,42,15,45,121,.522,.000,.600,10.5,3.6,2.6,0.1
2012-13,22,BAYLOR,37,1032,191,313,3,9,107,152,99,295,11,17,71,30,85,492,.610,.333,.704,27.9,13.3,8.0,0.3
2013-14,23,BAYLOR,38,1103,184,368,14,38,137,214,107,312,37,15,49,51,83,519,.500,.368,.640,29.0,13.7,8.2,1.0
Career,,,130,2589,431,794,17,50,280,424,243,722,51,42,166,101,226,1159,.543,.340,.660,19.9,8.9,5.6,0.4
