Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,23,ANA,ABA,PF,76,NA,1492,325,736,0.442,0,4,0,325,732,0.444,0.442,142,190,0.747,NA,NA,506,79,111,203,792
1968-69,24,DLC,ABA,PF,42,NA,479,92,221,0.416,0,2,0,92,219,0.42,0.416,48,84,0.571,42,74,116,30,35,76,232
1969-70,25,DLC,ABA,PF,80,NA,1536,285,677,0.421,2,10,0.2,283,667,0.424,0.422,207,246,0.841,153,301,454,126,145,192,779
1970-71,26,TEX,ABA,PF,71,NA,970,176,441,0.399,9,42,0.214,167,399,0.419,0.409,93,113,0.823,138,172,310,85,79,124,454
Career,NA,,ABA,,269,NA,4477,878,2075,0.423,11,58,0.19,867,2017,0.43,0.426,490,633,0.774,333,547,1386,320,370,595,2257
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,"DLC,TEX",ABA,,193,NA,2985,553,1339,0.413,11,54,0.204,542,1285,0.422,0.417,348,443,0.786,333,547,880,241,259,392,1465
1 season,NA,ANA,ABA,,76,NA,1492,325,736,0.442,0,4,0,325,732,0.444,0.442,142,190,0.747,NA,NA,506,79,111,203,792
