Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1968-69,24,DLC,ABA,PF,7,NA,148,9.2,17,0.543,0,0.2,0,9.2,16.8,0.551,4.4,5.6,0.783,NA,NA,11.9,1.5,2.9,6.1,22.9
1969-70,25,DLC,ABA,PF,6,NA,69,5.2,14.1,0.37,0,0.5,0,5.2,13.6,0.385,2.6,3.1,0.833,NA,NA,9.4,2.1,4.7,5.7,13
1970-71,26,TEX,ABA,PF,3,NA,33,2.2,18.5,0.118,0,7.6,0,2.2,10.9,0.2,2.2,3.3,0.667,3.3,8.7,12,5.5,3.3,9.8,6.5
Career,NA,,ABA,,16,NA,250,7.2,16.4,0.439,0,1.3,0,7.2,15.1,0.476,3.6,4.6,0.781,3.3,8.7,11.2,2.2,3.5,6.5,18
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,"DLC,TEX",ABA,,16,NA,250,7.2,16.4,0.439,0,1.3,0,7.2,15.1,0.476,3.6,4.6,0.781,3.3,8.7,11.2,2.2,3.5,6.5,18
