,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,TOV,PF,PTS
1968-69,24,DLC,ABA,,9,,0,,,,5,6,,,,,,,21
1969-70,25,DLC,ABA,,4,,0,,,,3,3,,,,,,,10
1970-71,26,TEX,ABA,,1,,0,,,,1,2,,,,,,,3
Career,,,,,9,,0,,,,5,6,,,,,,,21
