Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,,OWS,DWS,WS,WS/48
1968-69,24,DLC,ABA,PF,7,148,22.9,0.587,0.014,0.329,NA,NA,14.8,6.3,13,23.1,NA,0.5,0.1,0.7,0.213
1969-70,25,DLC,ABA,PF,6,69,4.1,0.422,0.037,0.222,NA,NA,10.8,6.4,23.3,19.3,NA,-0.1,0.1,0,-0.021
1970-71,26,TEX,ABA,PF,3,33,-16.8,0.164,0.412,0.176,NA,NA,NA,18.5,14.1,NA,NA,-0.3,0.1,-0.2,-0.341
Career,NA,,ABA,,16,250,12.4,0.488,0.079,0.281,NA,NA,13.5,7.9,15.8,21.9,NA,0.2,0.2,0.4,0.075
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,"DLC,TEX",ABA,,16,250,12.4,0.488,0.079,0.281,NA,NA,13.5,7.9,15.8,21.9,NA,0.2,0.2,0.4,0.075
