,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2009-10,21,POR,NBA,PG,10,38,100%,,,,,-22.7,-26.9,0,3,1,0,1,1,12,0,1
2010-11,22,POR,NBA,PG,64,783,100%,,,,,-7.9,-11.9,33,17,21,5,14,16,253,3,18
2011-12,23,SAS,NBA,PG,16,261,100%,,,,,+9.0,+1.2,18,5,3,0,3,2,90,2,4
2012-13,24,SAS,NBA,PG,58,656,100%,,,,,+2.2,-5.6,18,15,18,2,4,12,144,2,9
2013-14,25,SAS,NBA,PG,81,1527,100%,,,,,+11.1,+4.7,37,18,34,7,29,10,354,10,21
2014-15,26,SAS,NBA,PG,51,801,100%,,,,,+9.2,+3.3,14,13,16,4,12,11,207,3,12
2015-16,27,SAS,NBA,PG,81,1662,100%,,,,,+11.8,+0.5,32,33,39,5,11,24,498,5,12
2016-17,28,SAS,NBA,PG,80,1754,100%,,,,,+11.6,+6.7,72,16,36,3,1,23,634,6,14
2017-18,29,SAS,NBA,PG,82,2107,100%,,,,,+2.5,-0.9,68,24,42,6,26,33,531,6,14
2018-19,30,SAS,NBA,PG,82,1908,100%,,,,,+5.0,+5.6,58,25,51,5,31,35,580,5,12
2019-20,31,SAS,NBA,PG,63,1430,100%,,,,,+3.3,+9.8,28,10,27,8,36,29,251,9,18
Career,,,NBA,,668,12927,100%,,,,,+6.2,+2.4,378,179,288,45,168,196,3554,51,135
,,,,,,,,,,,,,,,,,,,,,,
9 seasons,,SAS,NBA,,594,12106,100%,,,,,+7.2,+3.4,345,159,266,40,153,179,3289,48,116
2 seasons,,POR,NBA,,74,821,100%,,,,,-8.6,-12.6,33,20,22,5,15,17,265,3,19
