Season,Team,Lg,Salary
2009-10,Portland Trail Blazers,NBA,"$457,588"
2010-11,Portland Trail Blazers,NBA,"$937,195"
2012-13,San Antonio Spurs,NBA,"$1,085,120"
2013-14,San Antonio Spurs,NBA,"$1,133,950"
2014-15,San Antonio Spurs,NBA,"$3,842,105"
2015-16,San Antonio Spurs,NBA,"$3,578,947"
2016-17,San Antonio Spurs,NBA,"$3,578,948"
2017-18,San Antonio Spurs,NBA,"$10,714,286"
2018-19,San Antonio Spurs,NBA,"$11,571,429"
Career,(may be incomplete),,"$36,899,568"
