,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1973-74,18,TENNESSEE,26,,180,363,,,93,128,,188,,,,,,453,.496,,.727,,17.4,7.2,
1974-75,19,TENNESSEE,20,,184,401,,,107,132,,128,,,,,,475,.459,,.811,,23.8,6.4,
1975-76,20,TENNESSEE,27,,255,485,,,173,214,,172,,,,,,683,.526,,.808,,25.3,6.4,
1976-77,21,TENNESSEE,28,,248,463,,,142,179,,176,,,,,,638,.536,,.793,,22.8,6.3,
Career,,,101,,867,1712,,,515,653,,664,,,,,,2249,.506,,.789,,22.3,6.6,
