Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1977-78,22,MIL,NBA,SG,73,NA,1261,204,461,0.443,NA,NA,NA,204,461,0.443,0.443,94,143,0.657,70,124,194,145,54,19,98,150,502
1978-79,23,MIL,NBA,SF,82,NA,1778,326,661,0.493,NA,NA,NA,326,661,0.493,0.493,191,251,0.761,124,236,360,216,58,15,141,220,843
1979-80,24,KCK,NBA,SF,80,NA,1397,186,420,0.443,1,2,0.5,185,418,0.443,0.444,101,131,0.771,87,145,232,109,56,9,81,151,474
1980-81,25,KCK,NBA,SF,79,NA,1584,260,486,0.535,0,0,NA,260,486,0.535,0.535,75,101,0.743,31,175,206,205,60,15,88,155,595
1981-82,26,KCK,NBA,SG,81,11,1892,420,822,0.511,2,14,0.143,418,808,0.517,0.512,188,229,0.821,55,127,182,276,72,39,148,191,1030
1982-83,27,NYK,NBA,SF,77,0,1422,167,377,0.443,0,4,0,167,373,0.448,0.443,81,98,0.827,42,121,163,136,40,10,84,172,415
1983-84,28,NYK,NBA,SG,76,6,1119,166,362,0.459,2,9,0.222,164,353,0.465,0.461,64,83,0.771,24,97,121,108,43,7,71,151,398
1984-85,29,NYK,NBA,SF,69,0,1061,188,384,0.49,2,8,0.25,186,376,0.495,0.492,77,104,0.74,41,110,151,105,50,7,40,129,455
1985-86,30,NYK,NBA,SF,76,0,1402,148,355,0.417,26,61,0.426,122,294,0.415,0.454,90,108,0.833,42,164,206,119,39,13,50,192,412
Career,NA,,NBA,,693,17,12916,2065,4328,0.477,33,98,0.337,2032,4230,0.48,0.481,961,1248,0.77,516,1299,1815,1419,472,134,801,1511,5124
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,NYK,NBA,,298,6,5004,669,1478,0.453,30,82,0.366,639,1396,0.458,0.463,312,393,0.794,149,492,641,468,172,37,245,644,1680
3 seasons,NA,KCK,NBA,,240,11,4873,866,1728,0.501,3,16,0.188,863,1712,0.504,0.502,364,461,0.79,173,447,620,590,188,63,317,497,2099
2 seasons,NA,MIL,NBA,,155,NA,3039,530,1122,0.472,NA,NA,NA,530,1122,0.472,0.472,285,394,0.723,194,360,554,361,112,34,239,370,1345
