,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1977-78,22,MIL,NBA,,6,10,,,,,2,3,,,5,5,2,1,3,3,12,
1979-80,24,KCK,NBA,,2,4,0,0,2,4,1,3,1,0,1,0,1,0,0,2,5,2.7
1980-81,25,KCK,NBA,,11,19,1,2,10,17,11,12,,,8,8,,,,6,27,
1982-83,27,NYK,NBA,,6,9,0,0,6,9,10,10,1,2,3,3,2,1,3,4,13,10.7
1983-84,28,NYK,NBA,,4,5,0,0,4,5,4,4,1,3,4,2,1,0,1,2,8,7.6
Career,,,,,11,19,,,10,,11,12,,,8,8,,,,6,27,
2 Seasons,,KCK,NBA,,11,19,1,2,10,17,11,12,,,8,8,,,,6,27,
2 Seasons,,NYK,NBA,,6,9,0,0,6,9,10,10,1,3,4,3,2,1,3,4,13,10.7
1 Season,,MIL,NBA,,6,10,,,,,2,3,,,5,5,2,1,3,3,12,
