,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1976-77,19,OLEMISS,26,,149,321,,,78,111,,133,,,,,,376,.464,,.703,,14.5,5.1,
1977-78,20,OLEMISS,27,,207,426,,,74,98,,230,,,,,,488,.486,,.755,,18.1,8.5,
1978-79,21,OLEMISS,27,1052,277,479,,,155,194,,247,,,,,,709,.578,,.799,39.0,26.3,9.1,
1979-80,22,OLEMISS,30,1123,261,469,,,233,292,,216,,,,,,755,.557,,.798,37.4,25.2,7.2,
Career,,,110,2175,894,1695,,,540,695,,826,,,,,,2328,.527,,.777,38.2,21.2,7.5,
