Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,27,FTW,BAA,NA,55,NA,NA,NA,NA,0.347,NA,NA,0.8,NA,NA,NA,NA
1949-50,28,TOT,NBA,NA,60,NA,NA,NA,NA,0.314,NA,NA,0.748,NA,NA,NA,NA
1949-50,28,FTW,NBA,NA,31,NA,NA,NA,NA,0.285,NA,NA,0.767,NA,NA,NA,NA
1949-50,28,AND,NBA,NA,29,NA,NA,NA,NA,0.357,NA,NA,0.727,NA,NA,NA,NA
Career,NA,,TOT,NA,115,NA,NA,NA,NA,0.33,NA,NA,0.776,NA,NA,NA,NA
,NA,,NBA,NA,60,NA,NA,NA,NA,0.314,NA,NA,0.748,NA,NA,NA,NA
,NA,,BAA,NA,55,NA,NA,NA,NA,0.347,NA,NA,0.8,NA,NA,NA,NA
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,FTW,BAA,NA,86,NA,NA,NA,NA,0.323,NA,NA,0.79,NA,NA,NA,NA
1 season,NA,AND,NBA,NA,29,NA,NA,NA,NA,0.357,NA,NA,0.727,NA,NA,NA,NA
