Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,27,FTW,BAA,NA,55,NA,NA,2.1,6,0.347,2.4,3,0.8,NA,1.7,2.1,6.6
1949-50,28,TOT,NBA,NA,60,NA,NA,1.8,5.8,0.314,1.7,2.3,0.748,NA,1.9,1.3,5.4
1949-50,28,FTW,NBA,NA,31,NA,NA,1.9,6.7,0.285,1.8,2.4,0.767,NA,2,1.4,5.6
1949-50,28,AND,NBA,NA,29,NA,NA,1.8,4.9,0.357,1.7,2.3,0.727,NA,1.9,1.2,5.2
Career,NA,,TOT,NA,115,NA,NA,2,5.9,0.33,2.1,2.6,0.776,NA,1.8,1.7,6
,NA,,NBA,NA,60,NA,NA,1.8,5.8,0.314,1.7,2.3,0.748,NA,1.9,1.3,5.4
,NA,,BAA,NA,55,NA,NA,2.1,6,0.347,2.4,3,0.8,NA,1.7,2.1,6.6
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,FTW,BAA,NA,86,NA,NA,2,6.3,0.323,2.2,2.8,0.79,NA,1.8,1.8,6.2
1 season,NA,AND,NBA,NA,29,NA,NA,1.8,4.9,0.357,1.7,2.3,0.727,NA,1.9,1.2,5.2
