Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,27,FTW,BAA,NA,55,NA,NA,115,331,0.347,132,165,0.8,NA,96,115,362
1949-50,28,TOT,NBA,NA,60,NA,NA,110,350,0.314,104,139,0.748,NA,116,77,324
1949-50,28,FTW,NBA,NA,31,NA,NA,59,207,0.285,56,73,0.767,NA,61,42,174
1949-50,28,AND,NBA,NA,29,NA,NA,51,143,0.357,48,66,0.727,NA,55,35,150
Career,NA,,TOT,NA,115,NA,NA,225,681,0.33,236,304,0.776,NA,212,192,686
,NA,,NBA,NA,60,NA,NA,110,350,0.314,104,139,0.748,NA,116,77,324
,NA,,BAA,NA,55,NA,NA,115,331,0.347,132,165,0.8,NA,96,115,362
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,FTW,BAA,NA,86,NA,NA,174,538,0.323,188,238,0.79,NA,157,157,536
1 season,NA,AND,NBA,NA,29,NA,NA,51,143,0.357,48,66,0.727,NA,55,35,150
