Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,26,STB,BAA,NA,61,NA,NA,4.8,17.1,0.278,3.1,4.2,0.748,NA,1.3,2.2,12.6
1947-48,27,STB,BAA,NA,48,NA,NA,4.6,15.3,0.301,4.2,5.7,0.743,NA,1.3,2.9,13.4
1948-49,28,STB,BAA,NA,57,NA,NA,4.9,14.3,0.346,4.2,5.3,0.791,NA,4.8,3.4,14.1
1949-50,29,STB,NBA,NA,62,NA,NA,4,12.2,0.331,4.1,5.2,0.783,NA,3.9,3.3,12.2
1950-51,30,TRI,NBA,NA,30,NA,NA,2.8,9,0.312,2.1,2.8,0.75,4.5,4,2.3,7.7
Career,NA,,TOT,NA,258,NA,NA,4.4,14,0.312,3.7,4.8,0.767,4.5,3,2.9,12.4
,NA,,BAA,NA,166,NA,NA,4.8,15.6,0.306,3.8,5,0.762,NA,2.5,2.8,13.4
,NA,,NBA,NA,92,NA,NA,3.6,11.2,0.326,3.4,4.4,0.776,4.5,3.9,3,10.7
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,STB,BAA,NA,228,NA,NA,4.6,14.7,0.311,3.9,5,0.768,NA,2.9,3,13
1 season,NA,TRI,NBA,NA,30,NA,NA,2.8,9,0.312,2.1,2.8,0.75,4.5,4,2.3,7.7
