,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1946-47,26,STB,BAA,,6,,4,5,,,3,16
1947-48,27,STB,BAA,,6,21,9,10,,4,5,18
1948-49,28,STB,BAA,,4,,5,6,,,6,11
Career,,,,,6,,9,10,,,6,18
