,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,32,UTA,NBA,SF,49,446,,1%,82%,18%,,-0.9,-6.7,7,10,31,7,14,0,48,1,14
Career,,,NBA,,49,446,,1%,82%,18%,,-0.9,-6.7,7,10,31,7,14,0,48,1,14
,,,,,,,,,,,,,,,,,,,,,,
1 season,,UTA,NBA,,49,446,,1%,82%,18%,,-0.9,-6.7,7,10,31,7,14,0,48,1,14
