Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1976-77,22,PHO,NBA,SF,78,1751,12.8,0.534,0.323,6.1,17.7,11.9,8.3,1.1,1.5,NA,NA,NA,1.3,2.3,3.6,0.097,NA,-0.7,0.2,-0.5,0.7
1978-79,24,TOT,NBA,SF,49,732,9.3,0.499,0.268,6.2,13.9,10.1,7.4,1.3,1.9,19.3,14.4,NA,-0.1,0.7,0.6,0.037,NA,-3.3,0.2,-3.1,-0.1
1978-79,24,NOJ,NBA,SF,31,572,8,0.476,0.264,6,12.4,9.3,5.8,1.2,1.9,18.3,13.1,NA,-0.2,0.4,0.3,0.023,NA,-3.6,0,-3.6,-0.2
1978-79,24,POR,NBA,SF,18,160,14.1,0.561,0.278,6.9,19,12.8,13.2,2,2.1,21.9,19.1,NA,0.1,0.2,0.3,0.087,NA,-2.1,0.8,-1.3,0.1
Career,NA,,NBA,,127,2483,11.8,0.525,0.308,6.1,16.5,11.4,8.1,1.1,1.6,19.3,14.4,NA,1.2,3,4.1,0.08,NA,-1.5,0.2,-1.2,0.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,PHO,NBA,,78,1751,12.8,0.534,0.323,6.1,17.7,11.9,8.3,1.1,1.5,NA,NA,NA,1.3,2.3,3.6,0.097,NA,-0.7,0.2,-0.5,0.7
1 season,NA,NOJ,NBA,,31,572,8,0.476,0.264,6,12.4,9.3,5.8,1.2,1.9,18.3,13.1,NA,-0.2,0.4,0.3,0.023,NA,-3.6,0,-3.6,-0.2
1 season,NA,POR,NBA,,18,160,14.1,0.561,0.278,6.9,19,12.8,13.2,2,2.1,21.9,19.1,NA,0.1,0.2,0.3,0.087,NA,-2.1,0.8,-1.3,0.1
