,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1978-79,24,TOT,NBA,,0,4,0,0,0,2,2,0,0,0,0,0,0,-2.2
1978-79,24,POR,NBA,,0,4,0,0,0,2,2,0,0,0,0,0,0,-2.2
Career,,,,,0,4,0,0,0,2,2,0,0,0,0,0,0,-2.2
