,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1978-79,22,DET,NBA,,12,,,,,,8,11,,,,,,,,,28,
1979-80,23,DET,NBA,,18,,1,,,,11,13,,,,,,,,,38,
1980-81,24,DET,NBA,,17,,1,,,,8,8,,,,,,,,,40,
1981-82,25,DET,NBA,,17,,1,,,,13,15,,,,,,,,,41,
1982-83,26,DET,NBA,,13,23,1,,13,,5,7,,,,,,,,,29,
1983-84,27,DET,NBA,,18,25,1,1,18,25,9,10,6,6,9,8,5,2,7,6,41,37.7
1984-85,28,DET,NBA,,14,28,1,2,14,28,9,9,4,6,7,5,4,2,6,5,28,26.1
1985-86,29,DET,NBA,,14,22,1,1,14,22,8,8,4,3,5,5,3,2,3,5,28,22.4
1986-87,30,IND,NBA,,16,29,2,5,15,28,11,11,5,6,7,7,4,1,5,6,44,34.4
1987-88,31,IND,NBA,,14,28,2,5,14,23,8,8,3,7,7,7,4,2,5,6,32,24.1
1988-89,32,TOT,NBA,,9,17,2,3,8,17,7,8,2,6,6,5,4,1,4,6,25,21.1
1988-89,32,IND,NBA,,9,17,2,3,8,17,7,8,2,6,6,5,4,1,4,6,25,21.1
1988-89,32,DET,NBA,,6,7,0,0,6,7,5,6,1,2,2,4,0,1,2,3,17,16.4
1989-90,33,ATL,NBA,,9,19,2,5,9,18,6,7,3,5,6,6,5,1,6,5,20,16.4
1990-91,34,DET,NBA,,6,10,1,1,6,10,8,8,2,7,8,3,2,1,3,3,14,12.0
1996-97,40,TOR,NBA,31:10,6,12,2,4,5,9,4,4,1,4,5,2,2,1,3,4,15,8.8
Career,,,,,18,,,,,,13,15,,,,,,,,,44,
10 Seasons,,DET,NBA,,18,,,,,,13,15,,,,,,,,,41,
3 Seasons,,IND,NBA,,16,29,2,5,15,28,11,11,5,7,7,7,4,2,5,6,44,34.4
1 Season,,ATL,NBA,,9,19,2,5,9,18,6,7,3,5,6,6,5,1,6,5,20,16.4
1 Season,,TOR,NBA,31:10,6,12,2,4,5,9,4,4,1,4,5,2,2,1,3,4,15,8.8
