,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2010-11,22,NOH,NBA,SF,3,9,,92%,8%,,,-1.3,+7.8,0,0,1,0,0,0,2,0,1
2011-12,23,MEM,NBA,SF,7,114,,50%,50%,,,-17.8,-27.3,2,3,7,0,3,1,4,1,0
2012-13,24,MEM,NBA,SF,15,357,,20%,77%,3%,,-0.4,-2.8,1,5,11,2,13,5,28,4,5
2014-15,26,NOP,NBA,SF,4,124,,,98%,2%,,-12.4,-12.7,1,0,7,0,4,1,25,1,2
2018-19,30,SAS,NBA,SF,5,12,,75%,25%,,,+43.8,+47.2,0,0,0,0,0,0,5,0,0
Career,,,NBA,,34,616,,23%,74%,2%,,-5.2,-8.2,4,8,26,2,20,7,64,6,8
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,MEM,NBA,,22,471,,27%,71%,2%,,-4.6,-8.8,3,8,18,2,16,6,32,5,5
2 seasons,,"NOH,NOP",NBA,,7,133,,6%,92%,2%,,-11.6,-11.4,1,0,8,0,4,1,27,1,3
1 season,,SAS,NBA,,5,12,,75%,25%,,,+43.8,+47.2,0,0,0,0,0,0,5,0,0
