Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1992-93,22,GSW,NBA,SG,77,69,2741,5.9,12.7,0.464,1,2.6,0.369,4.9,10.1,0.488,2.8,3.7,0.746,1,2.5,3.6,3.9,1.7,0.7,2.7,2.2,15.5
1993-94,23,GSW,NBA,SG,82,82,3533,6.2,14.4,0.433,1.4,4,0.361,4.8,10.5,0.46,3.6,4.6,0.774,0.8,3.3,4.1,3.9,1.8,0.8,2.3,1.6,17.5
1994-95,24,GSW,NBA,SG,69,69,2771,6.4,15.2,0.418,1.2,4.2,0.276,5.2,11,0.473,4.5,5.8,0.781,0.8,2.6,3.3,3.6,1.5,0.6,3,1.4,18.4
1995-96,25,GSW,NBA,SG,78,78,3064,6.1,14.1,0.428,1.1,3.3,0.323,5,10.8,0.461,4.1,5.2,0.789,1.5,3,4.5,3.9,1.5,0.5,2.6,1.8,17.3
1996-97,26,GSW,NBA,SG,80,79,3353,7,15.5,0.449,1.6,4.5,0.354,5.4,11,0.488,5.3,6.3,0.843,0.6,3.3,3.9,5.4,1.4,0.5,3.5,1.6,20.8
1997-98,27,GSW,NBA,SG,14,13,547,7.2,18.2,0.397,0.6,3.2,0.188,6.6,15.1,0.441,4.6,6.2,0.745,0.5,2.9,3.4,4.5,1.3,0.3,2.9,1.7,19.7
1998-99,28,NYK,NBA,SF,37,4,1233,6.3,15.1,0.415,0.6,2.2,0.273,5.7,12.9,0.44,4.5,5.6,0.812,1.2,3.4,4.6,2.7,1.3,0.1,2.3,1.9,17.7
1999-00,29,NYK,NBA,SF,82,82,3276,6.2,14.3,0.435,0.5,1.4,0.346,5.8,12.9,0.445,3.8,4.4,0.866,0.5,3.3,3.8,3.6,1.2,0.2,2.5,2,16.7
2000-01,30,NYK,NBA,SF,77,77,3017,6.3,14.5,0.43,0.5,1.6,0.304,5.8,12.9,0.446,3.3,4.2,0.783,0.6,3.6,4.1,3.2,1.3,0.3,2.6,1.9,16.3
2001-02,31,NYK,NBA,SF,81,81,3326,6.2,15.4,0.404,1.6,4.4,0.36,4.6,11,0.421,3.1,3.7,0.821,0.6,2.6,3.2,3.4,1,0.2,2.4,1.7,17
2002-03,32,NYK,NBA,SF,74,73,2859,5.7,14.2,0.403,1.7,4.5,0.372,4,9.7,0.417,2.2,2.7,0.794,0.6,3,3.6,4.2,1.3,0.3,2.2,1.7,15.3
2003-04,33,MIN,NBA,SF,82,82,3100,6,14.7,0.409,1.1,3.5,0.331,4.9,11.2,0.433,2.8,3.4,0.814,0.7,2.9,3.6,3.3,1,0.2,1.8,1.2,16
2004-05,34,MIN,NBA,SF,80,79,2450,5.8,14.1,0.414,1,3.1,0.327,4.8,11,0.439,2.3,2.8,0.83,1,2.8,3.7,2.6,0.8,0.3,1.9,1.8,15
Career,NA,,NBA,,913,868,35270,6.2,14.6,0.425,1.1,3.3,0.337,5.1,11.3,0.451,3.5,4.4,0.804,0.8,3,3.8,3.7,1.3,0.4,2.5,1.7,17.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,GSW,NBA,,400,390,16009,6.4,14.6,0.436,1.2,3.7,0.332,5.1,10.8,0.472,4.1,5.2,0.791,0.9,3,3.9,4.2,1.6,0.6,2.8,1.7,18.1
5 seasons,NA,NYK,NBA,,351,317,13711,6.1,14.7,0.418,1,2.9,0.349,5.1,11.8,0.434,3.2,3.9,0.819,0.6,3.1,3.8,3.5,1.2,0.2,2.4,1.8,16.5
2 seasons,NA,MIN,NBA,,162,161,5550,5.9,14.4,0.411,1.1,3.3,0.329,4.9,11.1,0.436,2.6,3.1,0.82,0.8,2.9,3.7,3,0.9,0.3,1.8,1.5,15.5
