Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1993-94,23,GSW,NBA,SG,1,0,15:00,3,8,0.375,0,2,0,3,7,0.429,4,7,1,0,0,2,1,9
1994-95,24,GSW,NBA,SG,1,1,22:00,4,9,0.444,0,2,0,1,1,1,2,4,4,3,0,1,0,9
1996-97,26,GSW,NBA,SG,1,0,25:00,7,12,0.583,1,3,0.333,4,6,0.667,1,3,1,2,0,1,2,19
2000-01,30,NYK,NBA,SF,1,0,15:00,3,6,0.5,0,1,0,1,3,0.333,1,1,4,0,0,1,1,7
Career,NA,,NBA,,4,1,77,17,35,0.486,1,8,0.125,9,17,0.529,8,15,10,5,0,5,4,44
