,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,30,NYK,NBA,SF,77,3017,,37%,63%,1%,,+2.1,-4.2,88,78,64,20,146,0,615,33,60
2001-02,31,NYK,NBA,SF,81,3326,,,95%,5%,,-3.7,+3.2,112,66,62,26,135,0,711,32,73
2002-03,32,NYK,NBA,SF,74,2859,1%,24%,76%,,,-2.1,-1.6,83,58,61,10,81,0,764,16,43
2003-04,33,MIN,NBA,SF,82,3100,,12%,86%,2%,,+7.2,+5.0,91,43,46,13,122,0,605,26,58
2004-05,34,MIN,NBA,SF,80,2450,,41%,59%,1%,,-0.6,-6.0,63,38,51,8,77,0,377,18,45
Career,,,NBA,,394,14752,,21%,77%,2%,,+0.6,-0.4,437,283,284,77,561,0,3072,125,279
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,NYK,NBA,,232,9202,,19%,78%,2%,,-1.3,-0.7,283,202,187,56,362,0,2090,81,176
2 seasons,,MIN,NBA,,162,5550,,25%,74%,1%,,+3.7,+0.1,154,81,97,21,199,0,982,44,103
