Season,Team,Lg,Salary
1992-93,Dallas Mavericks,NBA,"$150,000"
1993-94,Utah Jazz,NBA,"$150,000"
1994-95,Detroit Pistons,NBA,"$117,000"
1994-95,Utah Jazz,NBA,"$57,900"
Career,(may be incomplete),,"$474,900"
