Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1977-78,23,PHO,NBA,C,1,NA,3,15.9,15.9,1,0,0,NA,0,0,0,0,0,0,0,0,31.7,NA,200,110
1978-79,24,PHO,NBA,C,14,NA,110,4.2,7.6,0.556,0.8,4.2,0.2,3.8,8.5,12.3,4.7,1.7,0.8,4.2,8.9,9.3,NA,85,95
Career,NA,,NBA,,15,NA,113,4.5,7.9,0.579,0.8,4.1,0.2,3.7,8.3,12,4.5,1.7,0.8,4.1,8.7,9.9,NA,87,96
