Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1990-91,23,CHH,NBA,C,39,227,12.4,0.612,0,0.538,10.3,12.5,11.4,5.3,1.3,0.5,7.7,9.8,NA,0.5,0.1,0.6,0.132,NA,-0.2,-0.9,-1.1,0
1991-92,24,TOT,NBA,C,11,61,16.6,0.735,0,1.333,16.9,7.4,12.4,0,2.4,1,6.5,10.3,NA,0.2,0,0.3,0.22,NA,0.8,-0.4,0.4,0
1991-92,24,SAC,NBA,C,4,15,27.1,0.97,0,3,14.3,7.2,10.8,0,0,3.9,0,12.9,NA,0.1,0,0.1,0.407,NA,6.2,0.3,6.5,0
1991-92,24,DEN,NBA,C,7,46,13.2,0.622,0,0.857,17.7,7.5,12.9,0,3.2,0,9.4,9.4,NA,0.1,0,0.2,0.159,NA,-1,-0.6,-1.6,0
1992-93,25,SEA,NBA,C,29,166,13.1,0.564,0,0.5,10.4,15,12.7,4.1,1.8,0.4,7.9,16.1,NA,0.4,0.2,0.6,0.163,NA,-2.7,-0.6,-3.4,-0.1
1993-94,26,SEA,NBA,C,35,152,17.7,0.684,0,0.435,8.6,11.7,10.1,6,2.3,0,12.7,17.7,NA,0.5,0.2,0.7,0.228,NA,0.2,-0.2,0,0.1
1994-95,27,SEA,NBA,C,18,102,16.1,0.631,0,0.783,9.5,17.1,13.4,5.5,1,1.5,8.8,14.4,NA,0.3,0.1,0.4,0.193,NA,0.6,-0.6,0,0.1
1995-96,28,SEA,NBA,C,35,181,10.3,0.543,0.111,0.422,10.3,11.2,10.8,1.7,1.7,0.9,13,15.1,NA,0.1,0.3,0.4,0.096,NA,-3,-0.9,-3.9,-0.1
1996-97,29,SEA,NBA,C,7,29,7.2,0.825,0,0.286,4.2,8.3,6.2,0,0,0,38.8,20.3,NA,0,0,0,-0.056,NA,-7.2,-2.2,-9.3,-0.1
Career,NA,,NBA,,174,918,13.5,0.617,0.023,0.535,10.2,12.6,11.4,4,1.6,0.6,11.3,14.2,NA,2,1,2.9,0.153,NA,-1.2,-0.7,-1.9,0
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,SEA,NBA,,124,630,13.6,0.611,0.03,0.491,9.5,13.2,11.3,3.9,1.7,0.6,12.4,16.1,NA,1.2,0.8,2,0.154,NA,-1.8,-0.7,-2.4,-0.1
1 season,NA,CHH,NBA,,39,227,12.4,0.612,0,0.538,10.3,12.5,11.4,5.3,1.3,0.5,7.7,9.8,NA,0.5,0.1,0.6,0.132,NA,-0.2,-0.9,-1.1,0
1 season,NA,DEN,NBA,,7,46,13.2,0.622,0,0.857,17.7,7.5,12.9,0,3.2,0,9.4,9.4,NA,0.1,0,0.2,0.159,NA,-1,-0.6,-1.6,0
1 season,NA,SAC,NBA,,4,15,27.1,0.97,0,3,14.3,7.2,10.8,0,0,3.9,0,12.9,NA,0.1,0,0.1,0.407,NA,6.2,0.3,6.5,0
