Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1983-84,23,ATL,NBA,PF,5,NA,32,2,9,0.222,0,0,NA,2,9,0.222,0.222,3,4,0.75,2,6,8,1,1,0,2,4,7
1985-86,25,ATL,NBA,PF,9,0,49,11,14,0.786,1,4,0.25,10,10,1,0.821,5,11,0.455,3,7,10,2,2,0,5,11,28
1986-87,26,ATL,NBA,PF,4,0,21,2,3,0.667,0,0,NA,2,3,0.667,0.667,2,2,1,1,5,6,0,1,1,0,5,6
1987-88,27,ATL,NBA,PF,11,0,103,9,14,0.643,0,1,0,9,13,0.692,0.643,8,8,1,7,10,17,3,3,1,5,21,26
1989-90,29,DET,NBA,PF,5,0,16,1,4,0.25,0,3,0,1,1,1,0.25,0,0,NA,0,0,0,0,1,0,0,4,2
1990-91,30,DET,NBA,PF,10,0,35,3,6,0.5,2,4,0.5,1,2,0.5,0.667,0,0,NA,2,4,6,3,0,1,1,6,8
Career,NA,,NBA,,44,0,256,28,50,0.56,3,12,0.25,25,38,0.658,0.59,18,25,0.72,15,32,47,9,8,3,13,51,77
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,ATL,NBA,,29,0,205,24,40,0.6,1,5,0.2,23,35,0.657,0.613,18,25,0.72,13,28,41,6,7,2,12,41,67
2 seasons,NA,DET,NBA,,15,0,51,4,10,0.4,2,7,0.286,2,3,0.667,0.5,0,0,NA,2,4,6,3,1,1,1,10,10
