,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1983-84,23,ATL,NBA,,1,3,0,0,1,3,2,2,1,3,4,1,1,0,2,2,2,1.8
1985-86,25,ATL,NBA,,4,5,1,2,3,3,4,5,2,3,4,1,2,0,2,3,10,8.5
1986-87,26,ATL,NBA,,2,2,0,0,2,2,2,2,1,3,3,0,1,1,0,2,4,3.6
1987-88,27,ATL,NBA,,3,4,0,1,3,3,2,2,3,4,4,2,1,1,3,6,6,5.3
1989-90,29,DET,NBA,,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,2,2,1.3
1990-91,30,DET,NBA,,2,3,1,2,1,1,0,0,2,1,3,2,0,1,1,2,5,5.0
Career,,,,,4,5,1,2,3,3,4,5,3,4,4,2,2,1,3,6,10,8.5
4 Seasons,,ATL,NBA,,4,5,1,2,3,3,4,5,3,4,4,2,2,1,3,6,10,8.5
2 Seasons,,DET,NBA,,2,3,1,2,1,1,0,0,2,1,3,2,1,1,1,2,5,5.0
