,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2014-15,21,MEM,NBA,PF,19,126,.568,3.7,1.000,.649,.243,.081,.027,.000,.568,.667,.333,.667,.000,,.571,.108,3,,,,0,0
2015-16,22,TOT,NBA,C,7,18,.600,8.2,1.000,.400,.200,.000,.400,.000,.600,1.000,1.000,,.000,,.667,.000,0,,,,0,0
2015-16,22,MEM,NBA,C,2,4,,,,,,,,,,,,,,,,,0,,,,0,0
2015-16,22,MIA,NBA,C,5,14,.600,8.2,1.000,.400,.200,.000,.400,.000,.600,1.000,1.000,,.000,,.667,.000,0,,,,0,0
2016-17,23,DEN,NBA,C,2,7,1.000,2.0,1.000,1.000,.000,.000,.000,.000,1.000,1.000,,,,,1.000,.000,0,,,,0,0
Career,,,NBA,,28,151,.581,4.2,1.000,.628,.233,.070,.070,.000,.581,.704,.400,.667,.000,,.600,.093,3,,,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,MEM,NBA,,21,130,.568,3.7,1.000,.649,.243,.081,.027,.000,.568,.667,.333,.667,.000,,.571,.108,3,,,,0,0
1 season,,MIA,NBA,,5,14,.600,8.2,1.000,.400,.200,.000,.400,.000,.600,1.000,1.000,,.000,,.667,.000,0,,,,0,0
1 season,,DEN,NBA,,2,7,1.000,2.0,1.000,1.000,.000,.000,.000,.000,1.000,1.000,,,,,1.000,.000,0,,,,0,0
